1 1.05481 1.10726 1.15753 1.20497 1.25183 1.29875 1.34328 1.38579 1.42512 1.45785 1.48699 1.51384 1.53793 1.55997 1.57878 1.59169 1.60116 1.60559 1.60917 1.61179 1.61297 1.61484 1.61417 1.61025 1.60617 1.60068 1.59506 1.58743 1.57879 1.56957 1.55771 1.54587 1.53504 1.52383 1.51427 1.50341 1.49315 1.482 1.47071 1.46109 1.45182 1.44351 1.43578 1.42871 1.42179 1.41549 1.41142 1.4073 1.40473 1.40405 1.40468 1.40745 1.41128 1.41597 1.422 1.42973 1.43651 1.44437 1.45274 1.46122 1.47257 1.48369 1.49524 1.5071 1.51855 1.53008 1.54105 1.55182 1.56246 1.57035 1.57914 1.58705 1.59189 1.59813 1.60236 1.60619 1.61057 1.61211 1.61326 1.61208 1.60936 1.60379 1.59694 1.59144 1.58536 1.57734 1.5683 1.55622 1.54459 1.53325 1.52069 1.50822 1.49414 1.47815 1.46416 1.4492 1.43346 1.41919 1.4047 1.38942 
1 1.05803 1.11483 1.16881 1.2194 1.26872 1.31848 1.36548 1.4097 1.45003 1.48474 1.51487 1.54301 1.5676 1.58992 1.60854 1.62177 1.62999 1.63446 1.63816 1.64285 1.64571 1.64819 1.64718 1.64391 1.63831 1.6316 1.62545 1.61904 1.61052 1.60178 1.59036 1.57899 1.56804 1.55761 1.54751 1.53604 1.5247 1.5125 1.50027 1.49066 1.48146 1.47413 1.4665 1.45969 1.45263 1.44599 1.44083 1.43652 1.43405 1.43401 1.43484 1.43705 1.44026 1.44487 1.45003 1.45742 1.46405 1.47184 1.4808 1.48976 1.5008 1.51125 1.52159 1.53254 1.5433 1.55461 1.56588 1.57603 1.58614 1.59435 1.60278 1.61122 1.61719 1.6247 1.62963 1.63384 1.63829 1.64079 1.64254 1.64127 1.63817 1.63443 1.62791 1.6221 1.61472 1.60618 1.59778 1.58711 1.57528 1.56414 1.55062 1.53831 1.52514 1.51034 1.49639 1.48277 1.46821 1.45405 1.44002 1.42594 
1 1.06078 1.12003 1.17677 1.23097 1.28342 1.33522 1.38496 1.43026 1.47119 1.50631 1.53702 1.56448 1.58953 1.61156 1.6306 1.64383 1.65306 1.65824 1.66276 1.66748 1.67195 1.67389 1.6726 1.66837 1.66198 1.65423 1.64895 1.64389 1.63689 1.62808 1.61795 1.60692 1.59618 1.58594 1.57627 1.56413 1.55237 1.53909 1.52695 1.51691 1.50785 1.50143 1.49459 1.48767 1.4808 1.47327 1.4675 1.46328 1.46116 1.46063 1.46121 1.46238 1.46532 1.46994 1.47424 1.48069 1.48724 1.49503 1.50425 1.51281 1.52291 1.53277 1.5433 1.55492 1.56558 1.5759 1.58599 1.59417 1.60353 1.61254 1.62126 1.63056 1.63835 1.64638 1.65168 1.65558 1.65939 1.66131 1.66416 1.66302 1.66018 1.65719 1.65135 1.64481 1.63765 1.6286 1.62148 1.61177 1.60085 1.58985 1.57658 1.56387 1.5523 1.53902 1.52565 1.51301 1.50103 1.48809 1.47487 1.46178 
1 1.06347 1.12437 1.18263 1.24022 1.29515 1.34871 1.4004 1.44733 1.48825 1.52372 1.55377 1.58083 1.60579 1.62846 1.64629 1.65909 1.66781 1.67445 1.67932 1.68475 1.68974 1.6922 1.68957 1.68447 1.67743 1.67143 1.66685 1.66365 1.65802 1.65014 1.64054 1.63053 1.61947 1.6099 1.6003 1.58847 1.57609 1.5623 1.55019 1.54087 1.53199 1.52686 1.51999 1.51268 1.50546 1.49823 1.49257 1.48881 1.48584 1.48441 1.48457 1.48539 1.48745 1.49139 1.49453 1.5004 1.50676 1.51442 1.52335 1.53152 1.5409 1.54989 1.55944 1.57021 1.58031 1.59055 1.60099 1.60888 1.61755 1.62624 1.63422 1.64415 1.65312 1.6615 1.66694 1.6712 1.67368 1.67419 1.67659 1.67662 1.67408 1.6717 1.66573 1.66056 1.65538 1.64813 1.64107 1.63209 1.62137 1.61205 1.60016 1.58804 1.57621 1.56453 1.55226 1.54118 1.53117 1.52007 1.50843 1.49688 
1 1.06496 1.12744 1.18712 1.2464 1.3028 1.35688 1.40965 1.45701 1.49894 1.53503 1.56634 1.59337 1.61879 1.64064 1.65802 1.67001 1.67862 1.68491 1.69108 1.69631 1.70156 1.70316 1.7006 1.69451 1.68835 1.68377 1.68011 1.67699 1.67335 1.66588 1.65697 1.64734 1.63757 1.62881 1.62006 1.60853 1.59727 1.58363 1.57259 1.56394 1.55538 1.54963 1.54208 1.53377 1.52672 1.51984 1.51506 1.51152 1.50859 1.50662 1.5068 1.50711 1.50817 1.51075 1.5132 1.51843 1.52416 1.53108 1.53943 1.54726 1.55625 1.56413 1.57165 1.58011 1.58923 1.59984 1.61144 1.62042 1.629 1.63671 1.64386 1.65346 1.66233 1.66992 1.67518 1.67891 1.68081 1.6799 1.68141 1.68163 1.68077 1.67939 1.6749 1.67018 1.66625 1.65937 1.65338 1.6459 1.63724 1.62879 1.61943 1.60869 1.59773 1.58785 1.57851 1.56883 1.55986 1.55007 1.54085 1.53119 
1 1.06451 1.12872 1.18971 1.25 1.30736 1.36274 1.41569 1.46353 1.50595 1.54297 1.5749 1.60296 1.62751 1.64873 1.66551 1.67887 1.68678 1.69253 1.69807 1.70296 1.70602 1.70688 1.70441 1.69979 1.69417 1.69188 1.68899 1.68675 1.68349 1.67659 1.66705 1.65806 1.6492 1.64222 1.63401 1.6239 1.61434 1.6027 1.59264 1.58522 1.57661 1.57049 1.5623 1.55444 1.54741 1.54074 1.53571 1.53243 1.52966 1.52748 1.52634 1.52598 1.52642 1.52867 1.53101 1.53556 1.53991 1.54592 1.55315 1.55971 1.56714 1.57362 1.58025 1.58792 1.59691 1.60684 1.61716 1.62584 1.63398 1.64114 1.64789 1.65659 1.66418 1.6714 1.67616 1.679 1.6806 1.68075 1.68172 1.6821 1.68176 1.68178 1.67874 1.67518 1.67111 1.66562 1.6609 1.65664 1.65 1.6423 1.63412 1.62622 1.61658 1.60865 1.60123 1.59352 1.58599 1.57864 1.57234 1.56464 
1 1.06466 1.13055 1.1924 1.25264 1.31076 1.36655 1.41951 1.46715 1.51066 1.54732 1.58003 1.60867 1.63385 1.65425 1.67081 1.6834 1.69106 1.69547 1.70111 1.70497 1.70773 1.70741 1.70592 1.70245 1.6984 1.69722 1.69657 1.69424 1.69078 1.68338 1.67476 1.66623 1.65862 1.65236 1.64598 1.63741 1.63021 1.62029 1.61161 1.60454 1.59637 1.58924 1.58071 1.57253 1.56569 1.55922 1.55486 1.55147 1.54897 1.54608 1.54394 1.54328 1.54408 1.54599 1.54808 1.55131 1.55434 1.55975 1.56613 1.57141 1.57676 1.58088 1.58581 1.59198 1.60016 1.6091 1.61805 1.62655 1.63436 1.64081 1.64692 1.65379 1.66018 1.66759 1.6728 1.67477 1.6766 1.67796 1.67972 1.68033 1.68079 1.68047 1.67904 1.67651 1.674 1.67014 1.66646 1.66263 1.65848 1.65222 1.6466 1.64132 1.6343 1.62767 1.62204 1.61662 1.61206 1.60694 1.60293 1.5972 
1 1.06534 1.13204 1.19385 1.2548 1.31337 1.36912 1.42091 1.46827 1.5118 1.54884 1.58157 1.61099 1.63595 1.65685 1.67169 1.68306 1.68985 1.69495 1.69949 1.70291 1.70543 1.70556 1.70355 1.70253 1.70005 1.70039 1.70032 1.6983 1.69351 1.68671 1.67906 1.6726 1.66574 1.66063 1.65586 1.64938 1.64282 1.6349 1.62734 1.62122 1.61318 1.60587 1.5967 1.58851 1.58165 1.5768 1.57349 1.57 1.56638 1.56287 1.5602 1.55991 1.56066 1.56204 1.56336 1.56534 1.56697 1.57106 1.5757 1.58013 1.58484 1.58763 1.59082 1.59419 1.6002 1.60813 1.61675 1.62533 1.63212 1.63715 1.6421 1.64732 1.65246 1.65952 1.6648 1.66788 1.67058 1.6731 1.67522 1.67749 1.67911 1.67911 1.67802 1.6762 1.6736 1.67163 1.66792 1.6645 1.6625 1.6598 1.65619 1.65305 1.64826 1.64461 1.64106 1.63861 1.63677 1.63347 1.63122 1.62879 
1 1.06572 1.13226 1.19445 1.25683 1.31608 1.37117 1.42279 1.46886 1.51172 1.54815 1.58123 1.6091 1.63301 1.65306 1.66754 1.67769 1.68564 1.69123 1.69549 1.69694 1.70016 1.7002 1.69865 1.69931 1.69973 1.70013 1.70069 1.69864 1.69498 1.68866 1.6823 1.67728 1.67256 1.66791 1.66476 1.65871 1.65251 1.64594 1.64019 1.63427 1.62689 1.61954 1.61154 1.60395 1.5979 1.59367 1.59075 1.58626 1.58164 1.57736 1.57462 1.5739 1.57448 1.5755 1.57635 1.57719 1.57758 1.57971 1.58193 1.58523 1.58956 1.59203 1.59482 1.59676 1.60063 1.60665 1.61332 1.6203 1.62547 1.6297 1.63455 1.63941 1.64436 1.6502 1.65508 1.65996 1.66469 1.66783 1.67049 1.67323 1.67583 1.67571 1.67593 1.67435 1.67199 1.67119 1.66963 1.66715 1.6671 1.66597 1.66416 1.66193 1.65985 1.65906 1.65815 1.65764 1.65865 1.65797 1.6584 1.65938 
1 1.06572 1.13206 1.19443 1.25761 1.31574 1.37028 1.42217 1.46779 1.50866 1.54446 1.57666 1.60364 1.62562 1.64508 1.65847 1.66885 1.67644 1.68307 1.6877 1.68997 1.69306 1.69429 1.69252 1.6945 1.69538 1.69648 1.69682 1.69589 1.69362 1.68983 1.68469 1.6825 1.67987 1.67623 1.67281 1.66709 1.66072 1.65587 1.65051 1.645 1.6379 1.63113 1.62396 1.61783 1.61236 1.60849 1.60485 1.60032 1.59542 1.59117 1.58818 1.58712 1.58759 1.58855 1.58805 1.58706 1.58587 1.58667 1.588 1.59071 1.59379 1.5947 1.59687 1.59827 1.60119 1.60531 1.60952 1.61458 1.619 1.62308 1.62749 1.63168 1.63658 1.64175 1.64561 1.65096 1.65586 1.65974 1.66314 1.66632 1.66838 1.66848 1.66961 1.67002 1.66849 1.66922 1.66901 1.66831 1.66831 1.66835 1.66882 1.66984 1.67017 1.67219 1.67369 1.6756 1.67932 1.68261 1.68594 1.68892 
1 1.06506 1.13084 1.19309 1.256 1.3135 1.36751 1.41974 1.46427 1.50434 1.53881 1.57029 1.59636 1.6182 1.6357 1.64844 1.65828 1.66561 1.6714 1.67813 1.68094 1.68379 1.68471 1.68431 1.68592 1.6873 1.68891 1.69052 1.68879 1.68766 1.68604 1.68436 1.68459 1.68451 1.68119 1.67796 1.67193 1.66629 1.66187 1.65712 1.65268 1.64806 1.64204 1.63603 1.63075 1.62678 1.62338 1.61952 1.61463 1.60928 1.60397 1.60074 1.59925 1.59978 1.60009 1.59801 1.59533 1.59242 1.59155 1.59225 1.59462 1.59676 1.59689 1.59826 1.59899 1.601 1.60395 1.60625 1.6098 1.6133 1.61667 1.6201 1.62329 1.62781 1.63276 1.63616 1.64053 1.64451 1.64848 1.653 1.65608 1.6584 1.65862 1.66039 1.66203 1.66311 1.66471 1.66595 1.66699 1.66861 1.66968 1.6731 1.67674 1.67933 1.68286 1.68762 1.69217 1.69826 1.70467 1.71134 1.71736 
1 1.06375 1.12855 1.18963 1.25193 1.30948 1.36381 1.41448 1.4581 1.49815 1.53272 1.5624 1.5881 1.60904 1.62527 1.63671 1.64793 1.6554 1.66176 1.66888 1.6724 1.67342 1.67477 1.67502 1.67724 1.67784 1.68065 1.6825 1.68107 1.68015 1.68153 1.68265 1.68524 1.68609 1.68429 1.68113 1.67582 1.67055 1.66728 1.66324 1.66098 1.65789 1.65274 1.64707 1.64234 1.63871 1.63591 1.63145 1.62661 1.62075 1.61525 1.61234 1.61104 1.61108 1.61046 1.60754 1.60486 1.6013 1.59871 1.59783 1.59828 1.59933 1.59949 1.60056 1.59994 1.60054 1.60195 1.60253 1.60386 1.60567 1.608 1.61196 1.61569 1.61926 1.62297 1.62541 1.62877 1.63186 1.63578 1.63974 1.64223 1.64481 1.64677 1.64877 1.65209 1.65617 1.66016 1.66253 1.666 1.66914 1.67197 1.67647 1.68241 1.68756 1.69381 1.70153 1.70924 1.71717 1.72588 1.73514 1.74464 
1 1.06288 1.12686 1.18669 1.24703 1.30409 1.35786 1.40728 1.45022 1.49141 1.52574 1.55493 1.57966 1.60051 1.61535 1.62621 1.63644 1.64448 1.65035 1.6575 1.66061 1.66236 1.66361 1.66481 1.66699 1.66853 1.67081 1.67317 1.67248 1.67352 1.67587 1.67928 1.68278 1.68528 1.68466 1.68238 1.67737 1.67369 1.67189 1.67026 1.66916 1.66663 1.66178 1.6577 1.65299 1.64928 1.64624 1.64179 1.63727 1.63218 1.62699 1.62446 1.62258 1.62175 1.62008 1.61655 1.61375 1.61006 1.60743 1.60592 1.60421 1.60265 1.60114 1.60055 1.5991 1.59879 1.59946 1.59871 1.59837 1.59848 1.59953 1.60339 1.60763 1.60976 1.61157 1.61287 1.61514 1.61813 1.62219 1.62634 1.62859 1.63173 1.63491 1.63804 1.64238 1.64927 1.65502 1.65926 1.6636 1.66818 1.67284 1.67923 1.68712 1.69635 1.70511 1.71485 1.72485 1.73577 1.74722 1.75881 1.77074 
1 1.06198 1.12528 1.18437 1.24299 1.29804 1.35081 1.39931 1.44263 1.48297 1.51693 1.54636 1.57179 1.592 1.60759 1.61768 1.62647 1.63324 1.63953 1.6451 1.64859 1.65086 1.65273 1.65311 1.65709 1.66061 1.66407 1.66581 1.66679 1.66791 1.66984 1.67331 1.6784 1.68192 1.68303 1.68127 1.67827 1.67607 1.67621 1.67632 1.67666 1.67415 1.67047 1.66716 1.66226 1.65789 1.65538 1.65126 1.6475 1.64286 1.63779 1.63458 1.63187 1.63051 1.62893 1.62554 1.62218 1.61819 1.61592 1.61448 1.61134 1.60767 1.60299 1.59996 1.59774 1.59694 1.59632 1.59439 1.5924 1.59171 1.59117 1.59323 1.59673 1.59839 1.59983 1.60079 1.60215 1.60486 1.6094 1.61473 1.61874 1.62193 1.62574 1.62982 1.63564 1.64333 1.65055 1.65671 1.66243 1.66762 1.67539 1.68399 1.69398 1.70591 1.717 1.7277 1.73961 1.75276 1.76695 1.78107 1.7956 
1 1.06153 1.12341 1.18202 1.23954 1.29311 1.34426 1.39228 1.43508 1.47381 1.50625 1.5369 1.56161 1.58051 1.59559 1.60649 1.61399 1.62118 1.62758 1.63297 1.63564 1.63867 1.64033 1.64171 1.64682 1.65342 1.65813 1.66117 1.66289 1.66461 1.66555 1.66998 1.67524 1.67943 1.68089 1.68091 1.68024 1.68023 1.68087 1.68243 1.6834 1.68171 1.6779 1.67375 1.66745 1.66325 1.66139 1.65841 1.65533 1.65153 1.64685 1.6436 1.64043 1.63836 1.63647 1.63375 1.63108 1.62763 1.62538 1.62231 1.61784 1.61315 1.60659 1.60129 1.59835 1.5959 1.59386 1.59074 1.58729 1.58576 1.5847 1.58486 1.58744 1.5887 1.58973 1.59014 1.59102 1.5942 1.59889 1.605 1.61045 1.61408 1.61801 1.62368 1.63093 1.63938 1.64689 1.65517 1.66165 1.66744 1.67683 1.68781 1.69931 1.71368 1.72706 1.74048 1.75462 1.76945 1.78528 1.80198 1.81919 
1 1.0625 1.12309 1.18042 1.23689 1.28898 1.33876 1.38504 1.42729 1.46452 1.49637 1.52654 1.55062 1.56792 1.58299 1.59339 1.60096 1.60746 1.614 1.61881 1.62215 1.62449 1.62755 1.63064 1.63735 1.64448 1.65165 1.65627 1.65959 1.66129 1.66324 1.66766 1.67271 1.67646 1.67924 1.68032 1.68171 1.6825 1.68411 1.68593 1.68727 1.68565 1.68199 1.67705 1.67172 1.6685 1.66727 1.66499 1.6629 1.65965 1.65537 1.65198 1.64866 1.6456 1.64239 1.63966 1.63755 1.63518 1.63302 1.62862 1.62279 1.61786 1.61024 1.604 1.60007 1.59627 1.59329 1.59044 1.58514 1.5819 1.57996 1.57901 1.58031 1.58061 1.58025 1.57998 1.58131 1.58619 1.59179 1.59789 1.60415 1.60829 1.61275 1.61848 1.62644 1.63518 1.64316 1.65205 1.65989 1.6668 1.67793 1.69069 1.70471 1.72053 1.7356 1.75102 1.76767 1.78442 1.80268 1.8221 1.84147 
1 1.06231 1.12176 1.17833 1.23325 1.28439 1.33304 1.37752 1.41807 1.45475 1.48492 1.51318 1.53605 1.55475 1.56978 1.58004 1.58736 1.59434 1.59995 1.60598 1.61024 1.61267 1.61551 1.62065 1.62719 1.63503 1.64379 1.65104 1.65486 1.65757 1.66004 1.66468 1.66886 1.67427 1.67865 1.68122 1.68278 1.68445 1.68677 1.68892 1.68917 1.68767 1.68394 1.67958 1.67572 1.67341 1.67169 1.67044 1.66928 1.6665 1.66216 1.65833 1.65519 1.65261 1.64957 1.64671 1.64377 1.64023 1.63791 1.63362 1.62809 1.62273 1.61505 1.60841 1.60415 1.59896 1.59521 1.59193 1.58553 1.58023 1.57744 1.5752 1.57537 1.57464 1.57376 1.57327 1.57431 1.57925 1.58501 1.59102 1.59734 1.60228 1.60741 1.61304 1.62075 1.63056 1.63915 1.64835 1.65713 1.66675 1.67914 1.69355 1.70962 1.72692 1.74293 1.75995 1.77829 1.79754 1.81859 1.84083 1.8624 
1 1.06013 1.11887 1.17549 1.22935 1.27971 1.32886 1.37208 1.41107 1.44628 1.47499 1.5001 1.52193 1.54065 1.55534 1.5644 1.57296 1.58058 1.58673 1.59304 1.59915 1.60139 1.60443 1.60927 1.6161 1.62394 1.63425 1.64228 1.64795 1.65214 1.65681 1.66162 1.66668 1.67299 1.67853 1.68139 1.6837 1.68533 1.68824 1.68968 1.68982 1.68888 1.68624 1.68218 1.67937 1.67713 1.67566 1.67545 1.67474 1.67193 1.66823 1.66439 1.66111 1.65909 1.65661 1.65412 1.65021 1.64478 1.64082 1.63707 1.63205 1.62714 1.62023 1.61415 1.60903 1.60324 1.59755 1.59309 1.58637 1.58086 1.57694 1.57341 1.57176 1.57011 1.56909 1.56914 1.56948 1.57298 1.57788 1.58348 1.58902 1.59343 1.59934 1.60555 1.61387 1.62457 1.63466 1.64411 1.6541 1.66584 1.67945 1.69456 1.71235 1.73068 1.74898 1.7683 1.78879 1.81046 1.83388 1.85799 1.88196 
